Sample#,LR,DT,RF,Kmeans,adj_Kmeans,adj_corr
880,0.14681486066700133,0.15784166552294154,0.13804163478933879,0.0,0.0,-1.0
890,0.14746834779307438,0.1565577829134912,0.13887667052398997,0.0,0.0,-1.0
900,0.14736193506510156,0.15636981698096256,0.13744310148632918,0.0,0.0,-1.0
910,0.14678963115094437,0.15624176458974173,0.13638217966952557,0.0,0.0,-1.0
920,0.1465318105948656,0.15635219943480141,0.13657658543271337,0.0,0.0,-1.0
930,0.1480352301588003,0.1563857568805334,0.13649615740089882,0.0,0.0,-1.0
940,0.14799425110296074,0.15637355324011337,0.13748125413733608,0.0,0.0,-1.0
950,0.14809324593864198,0.15640014212739523,0.1361536895426513,0.0,0.0,-1.0
960,0.14822232649370778,0.15639386945155515,0.13696184392743002,0.0,0.0,-1.0
970,0.1481686440782777,0.1563816473140696,0.13610359543099151,0.0,0.0,-1.0
980,0.1481836571532163,0.15633650780056557,0.13488932518921687,0.0,0.0,-1.0
990,0.14803472814158233,0.1562227495222802,0.13723121857235512,0.0,0.0,-1.0
1000,0.147691938530612,0.15619312148374315,0.13564400718674632,0.0,0.0,-1.0
