Sample#,LR,DT,RF,Kmeans,adj_Kmeans,adj_corr
280,0.7294863911355971,0.46990398510045506,0.446844349965039,0.6941330850290134,0.5919025631135133,0.619
290,0.7281464201841672,0.47317011762896083,0.45028457549881407,0.6419044115698223,0.5683383947636228,0.66
300,0.6966030319317841,0.4707884643031513,0.4381556843013345,0.6314262233330881,0.565142875961311,0.672
310,0.7007291483035271,0.4690545663385626,0.44919492221019913,0.6338269944236083,0.5683026771953854,0.672
320,0.6968729418648254,0.4792270737735379,0.4560973302962598,0.6380656212750883,0.5647280018433012,0.656
330,0.6858463296866324,0.4782995543075092,0.44812559855386036,0.6221951964849429,0.557988805344862,0.678
340,0.6846604581964872,0.47878805785105444,0.4492637523632803,0.6183536143854902,0.5549070058658738,0.68
350,0.6747813619111224,0.5712039530358527,0.43798156545528,0.6179442646033919,0.5501516876677583,0.667
360,0.6788688375260115,0.5721183119642863,0.4441588287019605,0.6137477098183821,0.5466715747889396,0.673
370,0.6756884423042628,0.5295369409494575,0.4536890934879312,0.605013809083435,0.541470751771129,0.686
380,0.6710258143369876,0.4866778804173154,0.4467079890327035,0.6029072127095615,0.5401388284466723,0.687
390,0.6343552491092234,0.48282139470954477,0.43471959289010564,0.5983006194320265,0.54015338350934,0.6960000000000001
400,0.6280704210923449,0.47330887059678756,0.4328275639282803,0.5792647503073615,0.53128590488761,0.711
410,0.6221945370138641,0.4786223952532466,0.4452815004190392,0.5800135745333785,0.5324550017729132,0.711
420,0.6169831327453527,0.47220891703432977,0.43618370841888604,0.5750167701759551,0.5308455458541327,0.719
430,0.6135783413635256,0.47691125895685144,0.44451429869916614,0.5639521001152251,0.5245769887559965,0.734
440,2371698.4152152254,0.4797055575756457,0.4422375543257952,0.5566486985071739,0.5228840697922118,0.75
450,0.6042832987907149,0.4755316348684715,0.4474361989571738,0.5382470198592604,0.5124830805877512,0.777
460,0.6088459135445055,0.4749474365227226,0.4357453660630264,0.5288872236741162,0.5068685912336462,0.8
470,0.6022939731133123,0.47531394704005714,0.4382519846854124,0.5226771418112494,0.502923545649113,0.808
480,4339638.584994472,0.4766322799220704,0.43862126868363166,0.5188850166982493,0.49894926665042016,0.809
490,1342872.535016784,0.47233251824423017,0.4372089040207958,0.5086777607177084,0.49263139715331783,0.8250000000000001
500,2108980.8577724174,0.47174312019845355,0.4351162456140569,0.5053599464381362,0.48924763062889004,0.8250000000000001
510,686217.5694312312,0.4714691411101639,0.43482721282108133,0.4987699338956946,0.4852186620401726,0.835
520,2635863.3270259495,0.47148723058540054,0.4369995754813817,0.4990898276555349,0.4844746861711154,0.8270000000000001
530,584444.0376704998,0.4802125139691509,0.4296068636132735,0.49605757536741624,0.4822568105649838,0.8300000000000001
540,484753.80877393455,0.4811763966349974,0.43359478873237967,0.484976066738382,0.47406900380162825,0.847
550,1020901.9156588208,0.4827750994863584,0.4282597207262855,0.4804301028652672,0.47074662589326016,0.858
560,1264646.4866398808,0.4411390497362565,0.42054722403779093,0.47634257846442873,0.4678926562187964,0.867
570,2367686.327702032,0.43359062440122065,0.42251257812336446,0.455412824962123,0.451073934439377,0.902
580,298021.29919557576,0.43237512751350854,0.4204833067113262,0.453136280940136,0.4490298808869813,0.903
590,290818.61516893184,0.4359386660952687,0.4299463009340266,0.4566346368820737,0.4517489329676005,0.891
600,799910.4140757085,0.43800641351539926,0.4261660197759616,0.44133282895105835,0.43938960964997836,0.92
610,429198.655523863,0.43769626867943046,0.4219632897990666,0.42946568256546935,0.4288042596632615,0.9480000000000001
620,1824071.7976312528,0.43751420657965195,0.41598112806516807,0.4270205576151923,0.42662637001663045,0.9600000000000001
630,1305334.421568042,0.4375229968202297,0.421000174822894,0.4178324129107374,0.41779503379399424,0.989
640,36994.79864023071,0.44092373854308164,0.41605680979803134,0.41892843676695385,0.41891269122703173,0.993
650,17543.658627593326,0.43765658475885694,0.419129195085603,0.41558090157835487,0.41558090157835487,-1.0
660,36212.29721539293,0.43842976389956395,0.43497273267531594,0.41031564382048774,0.41031564382048774,-1.0
670,99947.16454306275,0.4385342794950493,0.43130654026725,0.41277542127794675,0.41277542127794675,-1.0
680,62030.078355538426,0.4334038119581172,0.4269360692711535,0.4123416006793628,0.4123416006793628,-1.0
690,143885.42489747555,0.4345802793661346,0.4414939563152753,0.40931221312287647,0.40931221312287647,-1.0
700,22222.329814155844,0.4360201527274512,0.42803358512187645,0.4108269111001332,0.4108269111001332,-1.0
710,10295.682901603148,0.43788882610752555,0.4296688638905583,0.4082699391733844,0.4082699391733844,-1.0
720,37887.8636053116,0.4432866549089325,0.4250603682489843,0.4036510305465376,0.4036510305465376,-1.0
730,18519.694032565665,0.43775415779432786,0.42137452314069096,0.39768529599809865,0.39768529599809865,-1.0
740,24659.203295557156,0.43744237364471705,0.4236803844556944,0.39413993881838866,0.39413993881838866,-1.0
750,6651.49162092622,0.4464946650745667,0.42864324223659056,0.39001787177383135,0.39001787177383135,-1.0
760,8731.818866422163,0.44739242545790336,0.4230948407149322,0.38914948355604984,0.38914948355604984,-1.0
770,294.52562619731594,0.4487900903438018,0.43253613992473133,0.38657878514135857,0.38657878514135857,-1.0
780,879.8307622237477,0.45007770317130963,0.43339664557605184,0.38529464631003557,0.38529464631003557,-1.0
790,6426.328321366576,0.4449211936555069,0.4292660930016524,0.38402354938557404,0.38402354938557404,-1.0
800,3186.2249367573063,0.4479755451821633,0.4342143735293189,0.3821372179591162,0.3821372179591162,-1.0
810,5693.147499370743,0.44713946318130476,0.4287244158325078,0.37558592831072685,0.37558592831072685,-1.0
820,6510.687752314959,0.44683099683965194,0.4342975514446554,0.3740784206595402,0.3740784206595402,-1.0
830,2304.6109559929423,0.4464989420002959,0.4325916242359787,0.3702759733657998,0.3702759733657998,-1.0
840,6792.370021845299,0.4471672785768216,0.43187462262694465,0.36520889860565076,0.36520889860565076,-1.0
850,4164.0610421302645,0.4479871802356067,0.43555913086135806,0.363455113258355,0.363455113258355,-1.0
860,2834.4024683029575,0.44823518806321094,0.42854492254820015,0.3590845535183169,0.3590845535183169,-1.0
870,2952.1199705229997,0.44837124731582373,0.43400564879274817,0.3553490829996282,0.3553490829996282,-1.0
880,4325.828643985157,0.44869372294882437,0.43225098213413354,0.3534493148807894,0.3534493148807894,-1.0
890,877.93017029592,0.44831236922841733,0.4297049203383998,0.3492090362283226,0.3492090362283226,-1.0
900,5968.731899067822,0.4533797542177951,0.4327061084785386,0.3443945701013763,0.3443945701013763,-1.0
910,1882.0329997002352,0.4486572779866076,0.4316567392128163,0.3421807294908499,0.3421807294908499,-1.0
920,2845.165809758303,0.4490609052666154,0.4289882809153429,0.3349092440905215,0.3349092440905215,-1.0
930,9304.543828493677,0.4551691656493873,0.4290079387828706,0.3235850270715458,0.3235850270715458,-1.0
940,7008.145362593841,0.4550942279842996,0.4281653699037974,0.3128067881005291,0.3128067881005291,-1.0
950,3245.8036508020396,0.4549715350144767,0.42626630834859236,0.30723235375606556,0.30723235375606556,-1.0
960,5842.267115579898,0.45458304185844545,0.4233960622099017,0.3029435964618682,0.3029435964618682,-1.0
970,4426.162894726452,0.4547285449833813,0.4214434459246463,0.3003228674837005,0.3003228674837005,-1.0
980,5213.704041687846,0.4558767780109971,0.42847861613557203,0.29825650515438684,0.29825650515438684,-1.0
990,3403.074948341849,0.4536768746190434,0.4264849068116725,0.28983915967254475,0.28983915967254475,-1.0
1000,4795.707293221153,0.4531702289615921,0.42878689731249375,0.2869805440337964,0.2869805440337964,-1.0
1010,1221.5252071081236,0.4620353645806093,0.42389930478404564,0.2852012101584069,0.2852012101584069,-1.0
1020,8266.085815874772,0.4614874981858849,0.42166818304112,0.27734507580890794,0.27734507580890794,-1.0
1030,106.62817444062199,0.46238334834318545,0.41954949278854387,0.27391730764274397,0.27391730764274397,-1.0
1040,1942.4420025376826,0.4518335499594388,0.42339306424376033,0.2720085131745582,0.2720085131745582,-1.0
1050,7801.923396828543,0.44650215643193775,0.4164895379547664,0.26967400166127115,0.26967400166127115,-1.0
1060,4434.471904188859,0.4579778363712371,0.4204226658654675,0.26765082284962965,0.26765082284962965,-1.0
1070,2799.770438440943,0.45877191742484413,0.4230681860802347,0.2654544491507734,0.2654544491507734,-1.0
1080,164.236263561658,0.45499672093126564,0.41961192963297916,0.2629113297512616,0.2629113297512616,-1.0
1090,3493.0213504137587,0.43574327387104256,0.4205338334254487,0.26073098640183795,0.26073098640183795,-1.0
1100,3528.831891941713,0.4361905473959741,0.41847647104322105,0.25808947685446465,0.25808947685446465,-1.0
1110,3830.7273918179826,0.44566490154627725,0.4208551045374502,0.2584055886302413,0.2584055886302413,-1.0
1120,4180.58543778525,0.43919045619949876,0.4224603924312701,0.254623637030572,0.254623637030572,-1.0
1130,682.5272561842798,0.4365057537991828,0.4224431630578957,0.25103770828341776,0.25103770828341776,-1.0
1140,744.3793719745113,0.43608536183102486,0.4217069468577892,0.24297083063879474,0.24297083063879474,-1.0
1150,3556.694325004179,0.4356725871354591,0.41843849816501,0.2396909485807618,0.2396909485807618,-1.0
1160,2193.056403219844,0.4352372460498663,0.42139952830860117,0.23299518735143077,0.23299518735143077,-1.0
1170,3251.6643681773467,0.442378181647071,0.4161214173754344,0.22636675532115882,0.22636675532115882,-1.0
1180,4743.2360833495395,0.4431118554513531,0.4190060069428888,0.22389085588033147,0.22389085588033147,-1.0
1190,1990.6659256236992,0.44258957672601484,0.4137811140935794,0.2212422258168045,0.2212422258168045,-1.0
1200,998.0791112682979,0.4418713245830353,0.4160215005866154,0.21990147529056533,0.21990147529056533,-1.0
1210,1744.735355449004,0.4434976910393056,0.4184126292339655,0.21258549515215056,0.21258549515215056,-1.0
1220,3549.1594606705967,0.44167221771925735,0.42177254847362494,0.20930032464955076,0.20930032464955076,-1.0
1230,13553.31751680233,0.4344700100800168,0.41973230925602706,0.7121437928841736,0.6835438628195006,0.655
1240,6576.325686630634,0.4336410093456969,0.41959341232101105,0.7161908890693314,0.6868892103678037,0.652
1250,5362.519204583058,0.43333914596453343,0.42016803845313,0.7206443421580628,0.6887458978870018,0.644
1260,7041.815964671522,0.43296936472337133,0.41872906801935744,0.7309046477187425,0.6957444876530621,0.629
1270,2886.1011300687655,0.4333698404066135,0.41483951806936076,0.731671776527821,0.6972987966388239,0.632
1280,69.04464329159839,0.43464306042387335,0.4223463611620731,0.7302863899184302,0.6956374585126307,0.632
1290,6035.557618604467,0.43611494823958163,0.4226642736091057,0.7334756200909753,0.6962509709071238,0.627
1300,5023.479678854495,0.4354841366804597,0.4207010095180889,0.73055786944314,0.6954438604640721,0.63
1310,2712.135036053213,0.4349304005164918,0.4176079522936983,0.7313309562399499,0.694954416753036,0.629
1320,2488.967775322323,0.4622405032442729,0.42411111721245626,0.7396635201713313,0.6998157373727382,0.616
1330,638.9788850392002,0.4620370298043029,0.4228473784293767,0.7323037332336185,0.6952951157832818,0.626
1340,2465.9108285088087,0.4363333259592691,0.42415717988269336,0.7304041427685818,0.6946249103317629,0.627
1350,1072.7338770616566,0.43631241592027536,0.4206991693721571,0.7266454399171814,0.6919689539453303,0.63
1360,1527.1168650683114,0.4356287790599286,0.4251879252140302,0.7257165421204016,0.692053744454761,0.632
1370,4517.275260927055,0.43560758867042876,0.4234935046802234,0.7086676659713748,0.680835380361025,0.657
1380,5970.669359423238,0.4336663505182221,0.4239108833047338,0.7020109743865922,0.6770075055424144,0.676
1390,2341.6736317256477,0.4332904867225744,0.4163188502699664,0.7028027997789752,0.677400007958508,0.667
1400,352.68267660143016,0.43512015755000827,0.41761514001583544,0.7118263779092768,0.6825951522827233,0.645
1410,1164.6470459486627,0.4431093555879084,0.42342901901155,0.7099338321291848,0.6808869633409574,0.645
1420,3771.7886880434144,0.43740304693451004,0.42350815245299805,0.7147817210316125,0.683924388920149,0.638
1430,1240.269733158221,0.43707367723088686,0.4245576863827385,0.7154877440614039,0.6840056799431231,0.633
1440,2880.113169965994,0.4345000041195514,0.42284101449295264,0.7208581129144107,0.6872243344436698,0.629
1450,6320.524666812133,0.44604436648051626,0.4326536253165967,0.7228260744687788,0.688210526674771,0.626
1460,1540.0205206236596,0.4466065469850552,0.42758436995594457,0.7211645777907445,0.6870063672652321,0.626
1470,2706.700168331701,0.4463642596397021,0.4255624029514555,0.7237661234079197,0.6884483044447227,0.619
1480,0.53232538506228,0.4488145157298125,0.43304608141908163,0.728308504227597,0.6913722973617332,0.612
1490,0.5306260977659633,0.4483173334359658,0.4304173927179074,0.7224361928503833,0.6876859206150546,0.627
1500,0.5396354071031947,0.4500267307857514,0.42767259268789615,0.7233104194359742,0.6885004962539172,0.626
1510,0.5402841040657478,0.45022221888309943,0.42996154347009774,0.7225293473734942,0.6878601116125971,0.626
1520,0.541895804973222,0.45107565137714317,0.43240127229939873,0.7203216943673845,0.6861357510452835,0.626
1530,0.5428858716963764,0.450295637263004,0.43185162546259237,0.7089499673591321,0.6783224404488859,0.636
1540,0.5457057228776052,0.44751822892306975,0.4302182790287054,0.7080090489855699,0.6785115533519054,0.638
1550,0.5473633948270326,0.4491915223965761,0.4281342350186992,0.710209783466022,0.6794977942618429,0.633
1560,0.5442563253308232,0.4485812069669519,0.43019788355055455,0.7112171583226355,0.6800031267648504,0.632
1570,0.5418944883299383,0.448327048799274,0.4336970800163149,0.7094734294944387,0.6788661065939718,0.636
1580,0.5457258670171788,0.4463269636645086,0.42971211159124933,0.7143154127954215,0.6822378955102963,0.629
1590,0.5406295010993899,0.4459900719500837,0.42600789300145314,0.705683271077004,0.6767805534841933,0.638
1600,0.54649805207385,0.44744003462870063,0.42815657501712695,0.7063988965542396,0.6775089422762623,0.638
1610,0.5468983949531466,0.44658591223223615,0.42478682484578234,0.7049620601558947,0.6764382264697283,0.639
1620,0.5470071677359095,0.4459772777974146,0.42393222456697666,0.7152041970732279,0.6840012789041229,0.629
1630,0.5443230367101353,0.4470617368357951,0.42548839222223833,0.714831228632362,0.6841961890255004,0.629
1640,0.5444284270134594,0.44774353614516155,0.4342248840960457,0.700108705014579,0.6753935161485022,0.655
1650,0.5488633948193844,0.4479998369698684,0.42795289194901337,0.7043325717458816,0.67806838433215,0.645
1660,0.5512678781544894,0.44917072201206276,0.42779304459363565,0.7036415396842405,0.6777977323527263,0.654
1670,0.5514152299103959,0.4501652664839388,0.43756892064703395,0.71078506076958,0.6822976865125198,0.638
1680,0.5540447763371409,0.4500073975415369,0.42958111284921374,0.7076114504898076,0.6802898753184272,0.644
1690,0.5552095738389535,0.44988928621444385,0.43590372047534864,0.7013685875908913,0.6764040068809603,0.659
1700,0.5563568557012176,0.4501530397155211,0.4305517515430634,0.7058479821843732,0.6796059053911867,0.655
1710,0.5596861663977266,0.45033065806952016,0.4323369090136273,0.7083079426039051,0.6814667293920241,0.655
1720,0.5613716650356598,0.4495231034206591,0.42467105151126416,0.7107804076738343,0.6829361609551816,0.645
1730,0.559492674317914,0.4492428612633856,0.4304121966405809,0.7111967947679236,0.6836467690674851,0.654
1740,0.5591665402134459,0.44886265387666124,0.4287847775222083,0.7099502282592418,0.6832837901034934,0.659
1750,0.5575078838494082,0.44831124487933555,0.4271952212816888,0.7094861740501682,0.6831934130204135,0.66
1760,0.5569713346092222,0.4488813240050674,0.4277506250231169,0.7094501455876828,0.6831696342351732,0.66
1770,0.5587305855239674,0.4493537925940418,0.4203072905236374,0.7094501455876828,0.6831696342351732,0.66
1780,0.5596369289121432,0.4506865074280969,0.42530539022224767,0.7094501455876828,0.6831696342351732,0.66
1790,0.5573772354780084,0.4506196330755566,0.42461028284737823,0.7094501455876828,0.6831696342351732,0.66
1800,0.5572366693118774,0.4499129597216068,0.4223896551662392,0.7094501455876828,0.6831696342351732,0.66
1810,0.5554899497311369,0.44918502539611027,0.413784391441382,0.7094501455876828,0.6831696342351732,0.66
1820,0.5580471712399149,0.45078727201932595,0.42062889504932294,0.7094501455876828,0.6831696342351732,0.66
1830,0.5555965620509661,0.5121825125046797,0.422296742070308,0.7094501455876828,0.6831696342351732,0.66
1840,0.5564194050153344,0.5164603978974158,0.42763410928732415,0.7094501455876828,0.6831696342351732,0.66
1850,0.5598604360316675,0.5171733059004813,0.4262961916096302,0.7094501455876828,0.6831696342351732,0.66
1860,0.5579226561521017,0.5165733009502048,0.42690499247750846,0.7094501455876828,0.6831696342351732,0.66
1870,0.5567445032273622,0.5158060143263709,0.42616211874422216,0.7094501455876828,0.6831696342351732,0.66
1880,0.5569164796736931,0.5163019159843614,0.4154772051989296,0.7094501455876828,0.6831696342351732,0.66
1890,0.5575646671659571,0.45283393133494554,0.4213848182475996,0.7094501455876828,0.6831696342351732,0.66
1900,0.5574900952125982,0.4523319569780066,0.4199811284491829,0.7094501455876828,0.6831696342351732,0.66
1910,0.5568953013195538,0.452070476289302,0.4201590094916648,0.7094501455876828,0.6831696342351732,0.66
1920,0.557587405725957,0.4518830098955588,0.41614391673302353,0.7094501455876828,0.6831696342351732,0.66
1930,0.5564362909126123,0.45207217696716434,0.4195747334400086,0.7094501455876828,0.6831696342351732,0.66
1940,0.5555628813884852,0.4522589356140503,0.4208345410490754,0.7094501455876828,0.6831696342351732,0.66
1950,0.5563232612060344,0.4538515497729655,0.42759836508215093,0.7094501455876828,0.6831696342351732,0.66
1960,0.5564890872076552,0.45394906367676957,0.42547958461297547,0.7094501455876828,0.6831696342351732,0.66
1970,0.5558338086210539,0.4479616311015464,0.415446208496287,0.7094501455876828,0.6831696342351732,0.66
1980,0.5565597849592576,0.4705668751362478,0.4214606120076469,0.7094501455876828,0.6831696342351732,0.66
1990,0.556441142741699,0.4543730095383565,0.4189103580917699,0.7094501455876828,0.6831696342351732,0.66
2000,0.5588594200214925,0.45404284908206016,0.41877171589350043,0.7094501455876828,0.6831696342351732,0.66
2010,0.563079739439285,0.47628971362595335,0.4244329813833507,0.7094501455876828,0.6831696342351732,0.66
2020,0.563369545547066,0.4541628966407931,0.42705646110623197,0.7094501455876828,0.6831696342351732,0.66
2030,0.5629561127464079,0.4552943829249537,0.4166522579632359,0.7094501455876828,0.6831696342351732,0.66
2040,0.5631315036170876,0.4780788314647877,0.4214397967112185,0.7094501455876828,0.6831696342351732,0.66
2050,0.5643411388564668,0.4776144076672666,0.4199358305665317,0.7094501455876828,0.6831696342351732,0.66
2060,0.5660742092412615,0.4773785388273917,0.419521115100643,0.7094501455876828,0.6831696342351732,0.66
2070,0.5669216464363243,0.47731503555344795,0.4239204497280298,0.7094501455876828,0.6831696342351732,0.66
2080,0.5670705328609174,0.47724106694552615,0.4270038801964409,0.7094501455876828,0.6831696342351732,0.66
2090,0.563624818959265,0.47710599786332064,0.41763810511237076,0.7094501455876828,0.6831696342351732,0.66
2100,0.5625356497117558,0.4764786390025535,0.41839130485589776,0.7094501455876828,0.6831696342351732,0.66
2110,0.5614707514079249,0.4763635397386655,0.4216013149753351,0.7094501455876828,0.6831696342351732,0.66
2120,0.5638650833432529,0.4767565502662707,0.424692483799165,0.7094501455876828,0.6831696342351732,0.66
2130,0.561493025560083,0.4543322760938753,0.41896653452368254,0.7094501455876828,0.6831696342351732,0.66
2140,0.562960045851186,0.45302866810294723,0.4153431316984698,0.7094501455876828,0.6831696342351732,0.66
2150,0.5625420479358553,0.45327509972978036,0.4194316836139895,0.7094501455876828,0.6831696342351732,0.66
2160,0.5614808989221506,0.446940924575223,0.4219708807058188,0.7094501455876828,0.6831696342351732,0.66
2170,0.562803421086738,0.44708450161813357,0.4253725653636557,0.7094501455876828,0.6831696342351732,0.66
2180,0.5640759020895026,0.4506774946010576,0.42071894465565435,0.7094501455876828,0.6831696342351732,0.66
2190,0.5617828519960366,0.450659148450418,0.42400542066607094,0.7094501455876828,0.6831696342351732,0.66
2200,0.5550348835684691,0.45061419157788696,0.4217509476619333,0.7094501455876828,0.6831696342351732,0.66
2210,0.5538614177831892,0.44940057161210367,0.4214005803713845,0.7094501455876828,0.6831696342351732,0.66
2220,0.5527227178381279,0.4501804010242073,0.4177170526523998,0.7094501455876828,0.6831696342351732,0.66
2230,0.5503233759108179,0.449779270809268,0.42256460649376304,0.7094501455876828,0.6831696342351732,0.66
2240,0.5501895545541996,0.4460809327261973,0.4097513501513875,0.7094501455876828,0.6831696342351732,0.66
2250,0.5481819349847169,0.4459411831910921,0.41575769825642306,0.7094501455876828,0.6831696342351732,0.66
2260,0.5478653339329144,0.445701326836035,0.4145644194442426,0.7094501455876828,0.6831696342351732,0.66
2270,0.5494657161507149,0.44552983624305703,0.4174784461217182,0.7094501455876828,0.6831696342351732,0.66
2280,0.5489129374286342,0.44531267809265285,0.4126485234489725,0.7094501455876828,0.6831696342351732,0.66
2290,0.54853486608489,0.4446217430575767,0.41474350246660985,0.7094501455876828,0.6831696342351732,0.66
2300,0.5498290502654788,0.4446155412986643,0.4091734518666376,0.7094501455876828,0.6831696342351732,0.66
2310,0.5491208046247368,0.4452957477726048,0.4175375877107483,0.7094501455876828,0.6831696342351732,0.66
2320,0.5436098955624958,0.4446365305765254,0.4150025514042364,0.7094501455876828,0.6831696342351732,0.66
2330,0.5444240882993502,0.43805337155139257,0.4166260776492975,1.2192824312380806,0.7637583075894322,0.28200000000000003
2340,0.5440661814038759,0.43756508770019636,0.4112061259895461,1.2192824312380806,0.7637583075894322,0.28200000000000003
2350,0.5436119213881292,0.43792850554798907,0.4116609213391724,1.2192824312380806,0.7637583075894322,0.28200000000000003
2360,0.5443597477673855,0.4376726357681841,0.4126628671157976,1.2192824312380806,0.7637583075894322,0.28200000000000003
2370,0.5435712826451705,0.43759931762855453,0.410230853612382,1.2192824312380806,0.7637583075894322,0.28200000000000003
2380,0.5422996497168227,0.4371879416219695,0.41519366657315987,1.2192824312380806,0.7637583075894322,0.28200000000000003
2390,0.5398975985171756,0.4366409030679414,0.41021220166921096,1.2192824312380806,0.7637583075894322,0.28200000000000003
2400,0.5388039544428379,0.4361454634387332,0.40704171956721835,1.2192824312380806,0.7637583075894322,0.28200000000000003
2410,0.5380630331167907,0.43550776031747396,0.40718664369045054,1.2192824312380806,0.7637583075894322,0.28200000000000003
2420,0.5380964631800468,0.436037747623578,0.4066882852186911,1.2192824312380806,0.7637583075894322,0.28200000000000003
2430,0.5378735156780204,0.4362588503876961,0.4136401128007295,1.2192824312380806,0.7637583075894322,0.28200000000000003
2440,0.537043530804775,0.4440453144780708,0.411575712545888,1.2192824312380806,0.7637583075894322,0.28200000000000003
2450,0.5389577056881977,0.44406537660033374,0.4102260186825092,1.2192824312380806,0.7637583075894322,0.28200000000000003
2460,0.5416723934231318,0.43661156187788336,0.4101949122406779,1.2192824312380806,0.7637583075894322,0.28200000000000003
2470,0.5410235732281968,0.43586834673015057,0.4134071075670078,1.2192824312380806,0.7637583075894322,0.28200000000000003
2480,0.5413722085814652,0.43555950515864766,0.4101757662691407,1.2192824312380806,0.7637583075894322,0.28200000000000003
2490,0.541738546924842,0.4358208741932205,0.4134720915491988,1.2192824312380806,0.7637583075894322,0.28200000000000003
2500,0.5445532050067454,0.43627282378548715,0.4128046649297959,1.2192824312380806,0.7637583075894322,0.28200000000000003
